benchmark_tag,git_commit,action_loss,action_rmse_mps2,action_rmse_norm,epoch,grad_norm,has_nan,model,param_update_norm,rank_loss,ranking_accuracy,score_loss,score_rmse,step,target_action_std,test,topology_accuracy,topology_loss,total_loss,train_loss,val_collapse,val_collision_free,val_deadlock,val_form_ok,val_form_rms_mean,val_goal_reached,val_loss,val_success,val_time_in_tube
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.022995200380682944,0.03832533396780491,40,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.0008837261722267916,0.25,0.75,0.25,0.625,0.6006453636231526,0.375,0.0014927871292456985,0.375,0.620903649921507
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.022285565882921222,0.0371426098048687,41,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.0008438076604054206,,,,,,,0.0014017938636243343,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.023802925050258633,0.03967154175043106,42,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.0009574277087166491,,,,,,,0.0015913433046080172,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.02171377457678318,0.036189624294638637,43,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.0008451835549850431,,,,,,,0.001332698471378535,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.024128397479653358,0.04021399579942227,44,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.0007731604409248878,,,,,,,0.001629634969867766,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.022112544625997543,0.03685424104332924,45,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.0009778514355679767,0.0,0.875,0.0,0.5,0.5799904325354744,0.375,0.001376312191132456,0.25,0.6562256120221118
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.022687009871006015,0.037811683118343355,46,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.0008622845848246167,,,,,,,0.0014527411898598076,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.022802504450082774,0.0380041740834713,47,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.0009495041611242212,,,,,,,0.00146266472293064,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.02270237758755684,0.0378372959792614,48,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.0007803151060620116,,,,,,,0.0014457906247116626,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.021679335460066795,0.03613222576677799,49,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.0007500377289640407,,,,,,,0.0013202622998505832,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.022470583319664002,0.037450972199440005,50,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.0007996082153921533,0.125,0.875,0.125,0.625,0.5756376636832903,0.375,0.0014149038004688918,0.375,0.6605860285547784
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.021597135029733185,0.0359952250495553,51,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.00085342251501667,,,,,,,0.0013207306328695267,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.021846601366996763,0.03641100227832794,52,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.0007936723886005994,,,,,,,0.001339568803086877,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.020353925339877604,0.03392320889979601,53,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.0006599868832078452,,,,,,,0.0011689167993608862,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.02036830388009548,0.03394717313349247,54,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.0006643939294412525,,,,,,,0.0011740572517737746,,
