schema_version,team_size,topology_id,fixture_class,seed,heading_radians,valid_initial_condition,rejection_reasons,initial_formation_error_meters,maximum_formation_error_meters,final_formation_error_meters,final_formation_rms_meters,first_tube_entry_step,dwell_completed,goal_reached,final_goal_error_meters,completion_step,minimum_robot_robot_distance_meters,collision_free,saturation_rate,projection_intervention_rate,projection_infeasible_count,solver_failure_count,deadlock,numerical_failure,controller_calls,per_robot_latency_median_seconds,per_robot_latency_p95_seconds,per_robot_latency_p99_seconds,simulator_orchestration_seconds
rvt-phase6-qualification/v1,6,2,open_translation,61001,0.0,True,(),0.05662306206015856,0.10893595980273084,0.0020392907517177506,0.0012426826836508963,0,True,True,0.07400107281522443,32,0.8486206550165168,True,0.010416666666666666,0.010416666666666666,0,0,False,False,480,0.000527708500000168,0.0013953732499997643,0.0020905058199997563,0.015779788000002792
rvt-phase6-qualification/v1,6,2,open_translation,61002,0.0,True,(),0.044371848872440695,0.07724221934449811,0.0038029048921790548,0.0025762313715311223,0,True,True,0.07435902029989384,32,0.8031773545769197,True,0.0125,0.0125,0,0,False,False,480,0.0005196044999999927,0.0014519354499999521,0.002304824819999972,0.013558953000000429
rvt-phase6-qualification/v1,6,2,open_translation,61003,0.0,True,(),0.046417442758577246,0.082445322286687,0.0025191611069825415,0.0014515454093942763,0,True,True,0.07521342456047717,32,0.8105237630489021,True,0.010416666666666666,0.010416666666666666,0,0,False,False,480,0.0005231665000000607,0.0013596170000001121,0.0020874229299999805,0.012357790000000257
rvt-phase6-qualification/v1,6,2,open_translation,61004,0.0,True,(),0.042908323271556637,0.07453539536065878,0.0037249576483392136,0.002272058423286053,0,True,True,0.07597368324013219,32,0.8164209421278678,True,0.014583333333333334,0.014583333333333334,0,0,False,False,480,0.0005183339999998982,0.0013990047999999692,0.002212691889999959,0.012552753000000472
rvt-phase6-qualification/v1,6,2,open_translation,61005,0.0,True,(),0.05540302785705488,0.12043752794010797,0.002580400566841309,0.001522969233444329,0,True,True,0.07246930889786281,32,0.7628944904602808,True,0.008333333333333333,0.008333333333333333,0,0,False,False,480,0.0005083960000000776,0.001278260699999899,0.002093257929999966,0.01258066999999663
rvt-phase6-qualification/v1,6,2,open_translation,61001,1.0471975511965976,True,(),0.05662309163742631,0.12289739797756784,0.00478427443601681,0.0033976397807400087,0,True,True,0.07553551698290863,32,0.8411790708559421,True,0.0125,0.0125,0,0,False,False,480,0.0005217084999999955,0.0013390478999999675,0.0021182869300000007,0.012255129999998893
rvt-phase6-qualification/v1,6,2,open_translation,61002,1.0471975511965976,True,(),0.04437186049070175,0.07173231260103398,0.002583763091838792,0.0015692709461039517,0,True,True,0.07584499142287687,32,0.8191082955326141,True,0.014583333333333334,0.014583333333333334,0,0,False,False,480,0.0005225209999999425,0.0014757399000000946,0.0025233279999999393,0.01322783200000277
rvt-phase6-qualification/v1,6,2,open_translation,61003,1.0471975511965976,True,(),0.04641745319217248,0.09234759484653826,0.0052156862970361,0.0033735102606903193,0,True,True,0.0753883465648724,32,0.8701791598909784,True,0.010416666666666666,0.010416666666666666,0,0,False,False,480,0.0005251459999999764,0.0014785600999996696,0.002603513639999677,0.015859797999998815
rvt-phase6-qualification/v1,6,2,open_translation,61004,1.0471975511965976,True,(),0.04290831305060258,0.0768158949639462,0.003252476099961898,0.002051640282338206,0,True,True,0.07697954457180962,32,0.8561836827881429,True,0.0125,0.0125,0,0,False,False,480,0.0005185625000001526,0.0017827410000000427,0.003178546249999811,0.01939328700000198
rvt-phase6-qualification/v1,6,2,open_translation,61005,1.0471975511965976,True,(),0.055402997278942295,0.11277446824196173,0.00476604042712521,0.0031195939975776346,0,True,True,0.07319071049268945,32,0.7616890003698258,True,0.00625,0.00625,0,0,False,False,480,0.0005272704999998989,0.0015070103999998972,0.002028561929999834,0.013818250000001697
